ID,H,e,a,Perigee,i,RAAN,arg_perig,Apogee,M,period [y],MOID,condition_code,SMASS taxonomy,Spin period,Satellites,PHA,delta_v_tot,period_sin,approaches,date_approach,is_NHATS,is_geometry,n_backup,familiar,delta_H
(2014 YW34),21.78,.4254709537144497,1.407067040455005,.8084008848124457,6.025797743686535,314.299486857213,57.31459206109577,2.005733196097563,.5049603087250235,1.66909242999137,.025015,0,,,0,Y,3481.407134938038,2.494561820125357,1.0,2034-12-05,False,False,0.0,-,999.0
(2015 AH),21.58,.2405076334493322,.9069846444351399,.6888479140271604,14.07300298271033,255.271114250879,70.62488713214772,1.125121374843119,230.2508716413887,0.863789864456268,.0394474,0,,,0,Y,3131.213972232744,6.341597569139324,1.0,2033-12-15,False,False,0.0,-,999.0
(2015 AJ44),22.33,.4761989109178497,.8870133906367283,.4646185800459691,6.324110500697053,117.0073882744738,192.6189685352196,1.309408201227488,33.008956947819,0.83541730379545,.0658961,0,,,0,N,3665.2422693224935,5.07597288816535,2.0,2034-12-17,False,False,1.0,(2024 XU16),0.13999999999999702
(2015 AZ44),21.28,.3195233534326976,1.472872377475969,1.002255256246458,9.778010037832212,122.2100851075475,246.5259417696989,1.943489498705481,236.1667085691039,1.78754045083117,.0928564,0,,,0,N,2194.1641198443895,2.2697760463536825,1.0,2030-11-04,False,False,0.0,-,999.0
(2015 BW310),22.0,.6391241208472647,2.622368600171867,.9463495740495504,10.04221337197922,95.07794733406006,322.4838828950127,4.298387626294184,117.5061188408613,4.2466728574261,.0270846,4,,,0,N,3048.809992347945,1.3080076262419555,1.0,2031-12-14,False,False,0.0,-,999.0
(2015 BK509),22.37,.4292908996896437,1.158621764859504,.6612359850229644,6.13616051623019,332.9892964534059,280.7280413092565,1.656007544696043,209.3959641079253,1.24715584382764,.00866045,0,,0.074114,0,N,2191.292158809976,5.046030166688569,2.0,2031-09-14,False,False,0.0,-,999.0
(2015 BY512),21.49,.6656776543698946,.8782337504548751,.2936131674635985,23.30617705310765,317.5883575186966,13.87042507582431,1.462854333446152,62.65378824026369,0.823044632028477,.169384,1,,,0,N,9847.7654485018,4.651142496908757,1.0,2033-01-15,False,False,1.0,(2016 CL136),0.129999999999999
(2015 BE513),22.0,.386025844641613,.9607276171701374,.589861927281511,6.740700944535816,347.6254791700125,358.7568993003455,1.331593307058764,212.1945095720522,0.941691423313609,.10166,2,,,0,N,3428.880964346832,16.150135654629956,1.0,2031-01-06,False,False,0.0,-,999.0
(2015 DG200),22.29,.726281976972071,2.525139688054413,.6911762432836154,10.61089186013769,119.401157406885,289.3661693006238,4.359103132825211,167.046204899292,4.01269650798903,.00683397,0,,,0,N,4493.181390575659,1.331928555481182,1.0,2031-02-02,False,False,1.0,(2016 BV14),0.5899999999999999
(2015 EP7),22.3,.480153380890908,1.356015066911248,.7049198479948013,14.76824414928835,173.2321663208286,107.8988266509691,2.007110285827694,334.0920493026301,1.57908306115428,.0498904,7,,,0,N,5086.312866531486,2.726867986790549,1.0,2034-03-25,False,False,0.0,-,999.0
(2015 EO61),21.41,.7342795089803479,1.455458767200317,.3867452182793257,1.977463566988195,43.62912072392476,261.367727138945,2.524172316121307,118.7282624067555,1.75593349006313,.0101745,0,,,0,Y,6017.63911543888,2.322867703501914,1.0,2034-11-19,False,False,0.0,-,999.0
(2015 FE120),21.01,.5490875171903657,2.256071624074166,1.017290857407646,22.65573851907016,21.3586258439218,189.482976300792,3.494852390740685,285.5996029907581,3.38873436661089,.0215793,5,,,0,Y,1874.1345876265207,1.41863172983055,1.0,2032-03-27,False,False,0.0,-,999.0
(2015 FO124),21.34,.2877125897713706,1.345425471759529,.9583296249352271,6.623037181084219,134.3284613367216,257.7255280281052,1.732521318583832,172.5827646802572,1.56062180497734,.0642552,0,,7.8235,0,N,3280.9698699427445,2.7837336884183794,1.0,2031-12-16,False,False,1.0,(2022 OU1),0.8200000000000003
(2015 GZ12),22.26,.4462096798966322,1.105130478494445,.6120105614414268,5.414755238994018,102.9638133704485,330.9031789920406,1.598250395547463,145.0214504137353,1.16179241575071,.0667931,0,,,0,N,3419.525273693867,7.180759433994737,1.0,2034-08-12,False,False,2.0,(2017 FD157),0.11999999999999744
(2015 HA1),21.18,.1883395071110745,.9642620827829405,.7826534373857034,19.87003034971876,57.30923928939042,315.2295683228477,1.145870728180178,218.9354309472301,0.946892848643164,.0568198,2,,47.2,0,N,3400.2196695063985,17.829855762378,2.0,2033-05-22,True,False,0.0,-,999.0
(2015 JJ2),21.8,.4934934557289777,2.16923089960882,1.098729646686785,6.605703108695319,107.2079368467208,195.3724746740731,3.239732152530856,320.8989211498057,3.19497066831457,.0875989,5,,,0,N,1043.226719307721,1.4555869535914392,1.0,2031-07-03,False,False,1.0,(2013 LF7),0.1999999999999993
(2015 KY157),22.08,.6694163465204981,1.484136957926927,.4906314178154375,4.503492325063718,264.331972025012,197.392596923229,2.477642498038417,130.7959161765272,1.80808636974327,.0658754,2,,,0,N,4595.649973650503,2.2374914828939647,1.0,2033-04-24,False,False,0.0,-,999.0
(2015 ME116),22.3,.1490056122817877,1.036049817666322,.8816725802305175,24.33045664171796,120.8478890746454,307.8886185268432,1.190427055102127,151.1531232045663,1.05457910029783,.0532827,2,,,0,N,3888.5548757783536,19.32203159346986,1.0,2034-07-26,False,False,0.0,-,999.0
(2015 NA14),22.0,.1837081918147367,.9659298370220485,.7884806132428246,6.353462853477239,281.7905002486525,152.87071229153,1.143379060801272,144.0620018206188,0.949350480058185,.0605436,1,,6.91,0,N,3100.8520929808424,18.7435237520272,4.0,2033-06-02,False,False,1.0,(2019 CS1),0.10999999999999943
(2015 NJ24),21.39,.2770141811967083,1.134293326250961,.8200779892426605,7.124846848246907,122.6352189805686,343.718069188672,1.448508663259262,47.22723947281907,1.20808159394135,.104172,0,,,0,N,3171.6575870012493,5.805807092586287,1.0,2033-04-02,False,False,1.0,488615 (2002 SR),0.28999999999999915
(2015 SY16),21.58,.4989150609694065,1.243110209949518,.6229038037608626,5.265860741788751,294.4657212746973,305.7849726941165,1.863316616138174,253.5028316314574,1.38603006996046,.0444096,0,,,0,Y,4131.799219704923,3.5904717736170855,1.0,2033-09-05,False,False,1.0,(2023 PY),0.860000000000003
(2015 TF),22.14,.4988349989282438,1.100356310883235,.5514600717231098,10.78992532768361,16.93164496892727,126.0369737972668,1.649252550043359,225.2015852244787,1.15427213124223,.0500719,1,,,0,N,6569.127236072417,7.482052149975504,1.0,2030-10-27,False,False,0.0,-,999.0
(2015 TX24),21.58,.8741405156203286,2.261801709806991,.2846691969653671,6.110637448810786,32.29393596197428,127.7772496431102,4.238934222648615,214.9254436519633,3.40165288118645,.0107567,6,,,0,Y,10774.769436458197,1.4163799056198272,1.0,2032-11-07,False,False,0.0,-,999.0
(2015 TL178),21.26,.6889961858083019,2.093662549211464,.6511370384350793,6.651642001502871,68.57037332089689,55.32474039599757,3.53618805998785,329.5001867955177,3.02948097260832,.0484724,0,,,0,Y,5657.07893506294,1.492736819658272,1.0,2034-04-10,False,False,0.0,-,999.0
(2015 TY237),21.58,.4995691580446222,1.219348812919354,.6101997530865227,5.727208831926301,111.3109946706215,119.3008860936248,1.828497872752185,336.0679417061959,1.34648072856738,.0352107,0,,,0,Y,4560.254366464593,3.8861634069368733,1.0,2030-02-09,False,False,1.0,(2003 YS17),0.020000000000003126
(2015 VG64),21.76,.5679255942379011,1.425039689383946,.6157231769779744,4.284191721519728,310.7238334999521,345.2346575021859,2.234356201789917,133.8809738563076,1.70117363213678,.0710306,1,,,0,N,3371.822566330925,2.4261802700032606,1.0,2032-10-22,False,False,0.0,-,999.0
(2015 VP66),22.3,.2572370505891153,.9588391351154011,.7121901840088971,18.98281922921456,22.85866023546755,168.8838335561828,1.205488086221905,41.38019204442309,0.938916193720558,.193523,3,,,0,N,8629.488718528806,15.37095100827982,1.0,2031-10-27,False,False,0.0,-,999.0
(2015 XQ55),21.81,.5699977769967377,.848544040368218,.3648758236745037,9.562476485126947,53.99477990881505,193.7843932701226,1.332212257061932,340.3550341218174,0.781663411336005,.0765296,1,,,0,N,5187.570446968246,3.580084383103243,2.0,2032-10-22,False,False,2.0,(2012 XS111),0.2900000000000027
(2015 XQ128),21.7,.247950151647531,1.442091969681782,1.084525047109497,10.5341866162644,89.77134391565022,239.4893948832431,1.799658892254066,116.2081937106562,1.7317996198744,.136256,7,,,0,N,2140.764127148811,2.366494287290873,1.0,2034-07-16,False,False,0.0,-,999.0
(2015 XT128),22.07,.4299663284488759,1.478231052107233,.8426414740335672,5.863290202085932,159.0738562969958,25.46393058791352,2.113820630180899,275.508668731464,1.79730459105021,.0519776,0,,,0,N,2667.6159769162887,2.2542258143563423,1.0,2034-02-08,False,False,0.0,-,999.0
(2015 XF352),21.39,.4967343923804859,1.252714184266519,.6304479651184737,3.946619705012285,301.1921999714959,11.42614968189224,1.874980403414565,184.9798435730398,1.40212326216299,.0653161,0,,,0,N,2896.9648701887254,3.486799680826911,1.0,2032-04-30,False,False,1.0,(2011 HJ7),1.0
(2016 AC65),21.8,.7289474587727829,1.628824701052543,.4414970744339539,10.57582357416399,282.1726358767771,59.22388636346682,2.816152327671131,119.8967938338036,2.07883357481516,.0397971,2,,,0,Y,9654.824002803973,1.926927028732243,1.0,2034-05-15,False,False,0.0,-,999.0
(2016 AF65),22.1,.3743430970193103,1.645648356807175,1.029611254315238,9.924155170766312,295.6762417795342,134.0968400919286,2.261685459299112,74.88825881947656,2.11112409711323,.0968623,1,,,0,N,1545.6142742704446,1.899989481461218,1.0,2034-12-20,False,False,0.0,-,999.0
(2016 AM65),21.6,.3514914929790205,1.649012358554435,1.069398542705281,22.05495901051939,98.28768933392053,49.71251592827329,2.228626174403589,21.54994880414312,2.11760068116501,.169592,6,,,0,N,2806.3889312517085,1.8947739714667848,1.0,2033-01-09,False,False,0.0,-,999.0
(2016 AF193),21.9,.291365437088254,.8746063399289425,.6197762814153882,6.45362018282963,253.9154577369683,44.14783425535398,1.129436398442497,80.32241953475712,0.817950710578174,.0101999,0,,,0,Y,990.9559801983197,4.493017869918196,1.0,2034-02-21,True,False,1.0,523971 (1999 AJ39),0.639999999999997
(2016 BV14),21.7,.7144500753169308,2.354862774633197,.6724308879354728,7.702180124338216,137.5116105091138,261.879201810603,4.037294661330922,166.8683262814614,3.61373755436617,.00712847,6,,,0,Y,4531.779433086627,1.382593882974031,1.0,2034-01-22,False,False,1.0,(2015 DG200),0.5899999999999999
(2016 BD15),21.2,.3110825411740251,1.466700349099763,1.010435477360979,35.53789252645642,303.239091702506,203.3520362995318,1.922965220838547,308.9907987527603,1.7763162765249,.046583,2,,,0,Y,3310.1171267442496,2.2881347850600235,1.0,2032-01-31,False,False,0.0,-,999.0
(2016 BV39),21.8,.3059384471565842,.9655398038138681,.6701440555671803,21.7885586542277,333.3119056137696,36.07045863142171,1.260935552060556,155.8982261718773,0.948775530173597,.139427,2,,,0,N,6592.078934480699,18.521919961083984,1.0,2034-02-07,False,False,1.0,(2021 CZ8),0.5899999999999999
(2016 CL136),21.36,.6222184323624974,.7296678900428344,.2756550793551308,21.52795045061471,316.4196532903155,23.53025329031146,1.183680700730538,80.20525504904938,0.623298461274572,.0287762,0,,,0,Y,4483.467824807047,1.6546214899559644,1.0,2031-02-07,False,False,1.0,(2015 BY512),0.129999999999999
(2016 CW247),22.49,.5711393527145475,1.712944521042587,.7346144960583932,10.57020855586075,310.3678403133385,287.9438989679626,2.691274546026781,276.4221380242104,2.24193567674434,.0117435,1,,,0,N,2731.644852926094,1.8051946801475582,1.0,2034-02-23,False,False,1.0,(2023 PY),0.04999999999999716
(2016 EP1),22.26,.4442747029324396,1.461069520619612,.8119532933826917,10.63534765824417,359.7331497025206,89.92838671556112,2.110185747856532,347.5555722183132,1.76609688204679,.0660558,6,,,0,N,6130.967003011225,2.305317934891326,1.0,2031-10-11,False,False,0.0,-,999.0
(2016 FJ3),22.49,.6365661161361977,2.082387321091564,.7568101118130458,5.705287422425112,105.0274501795888,342.1333858644704,3.407964530370083,332.7394652720005,3.00504146189086,.0724802,0,,,0,N,3204.28895128791,1.4987428035812023,2.0,2031-02-21,False,False,0.0,-,999.0
(2016 FY3),21.2,.6886706956525687,2.626305313061648,.8176458061194456,22.4433556425864,35.9058716330033,238.3917789319874,4.43496482000385,348.5200687002019,4.25623913529445,.00663607,3,,19.8,0,Y,3662.545389028266,1.307102752116998,1.0,2033-05-09,False,False,0.0,-,999.0
(2016 GP220),22.02,.6672853423461197,2.919066019708166,.9712160514162773,16.45439624691938,37.36985781575456,227.0486846186854,4.866915988000054,240.2186083936801,4.98739859255118,.0707579,0,,,0,N,5688.741025223205,1.2507900769860556,1.0,2031-05-07,False,False,0.0,-,999.0
(2016 JE),21.87,.4721610816691843,.8218526802569155,.4338058297740919,16.67769339025539,51.352414419533,347.5163842939825,1.209899530739739,290.5721625707519,0.745073583845498,.112762,1,,,0,N,7216.713035038935,2.922700578012815,2.0,2031-05-30,True,False,0.0,-,999.0
(2016 JW5),21.95,.6736995864983615,2.725059741637137,.8891881205128661,2.960553379480931,172.6600622567063,352.257956038328,4.560931362761409,332.5926922587193,4.49854681008009,.0302123,0,,,0,Y,1777.572589385179,1.2858329627372078,1.0,2034-01-07,False,False,0.0,-,999.0
(2016 JP15),21.16,.5071704375219515,.8937006519494457,.4404421012865921,24.07272510912138,61.27558292599617,333.975880699949,1.346959202612299,203.2289367506963,0.844882499417052,.126373,1,,,0,N,9925.922618822253,5.446725844871751,1.0,2033-06-03,False,False,0.0,-,999.0
(2016 LT),21.7,.3617135715418655,1.481617420956767,.945696291963847,8.925004510277311,80.53025676385599,251.3319013291597,2.017538549949686,195.1936271570444,1.80348409251404,.0650019,2,,,0,N,4261.666952094556,2.244579711430349,1.0,2034-07-11,True,False,0.0,-,999.0
(2016 LD9),22.4,.6109688016925877,1.804414777717518,.701973643219049,4.185887749000519,70.84004281160816,96.83787700270773,2.906855912215986,183.9352570275985,2.42388920808126,.0053715,1,,,0,N,3891.901602615342,1.702301832421031,1.0,2033-05-17,False,False,0.0,-,999.0
(2016 LW9),22.15,.7460091478712656,1.130190670430124,.2870580914504928,11.1917828081911,227.4537670710432,231.418770317739,1.973323249409755,61.65144007384389,1.20153321027217,.012731,0,,,0,N,6761.8003322673585,5.9619613494446035,1.0,2034-05-06,False,False,0.0,-,999.0
(2016 LJ49),22.2,.6105625285463776,1.02629220824979,.3996766425533526,10.44230708902807,231.860584711918,235.2004052889565,1.652907773946227,108.6507120625087,1.03971605387563,.00477578,1,,,0,N,3426.384098653971,26.178735106248965,1.0,2033-09-08,False,False,0.0,-,999.0
(2016 NX15),22.1,.118292823498655,1.281925945566723,1.130283305949452,39.23597096973491,274.4863718927669,47.69746943946816,1.433568585183994,218.6777680323123,1.45145176748829,.153985,7,,,0,N,4649.537719314126,3.2150760546661026,1.0,2032-06-26,False,False,0.0,-,999.0
(2016 NG33),21.5,.09500117956961109,1.037435534180333,.9388779347057713,29.92226954735782,136.7420485005391,39.34839347405325,1.135993133654894,47.22171604622747,1.05669555673491,.0267677,2,,2.321,0,Y,3534.210975533042,18.638066500972506,1.0,2034-01-28,False,False,0.0,-,999.0
(2016 PU),21.6,.5126821024541769,2.260404591034587,1.101535612905901,17.50102348980289,152.3059017677216,215.115379342861,3.419273569163274,133.7796270770368,3.39850155777967,.141186,5,,,0,N,2291.1957216650526,1.4169269754094784,1.0,2033-09-02,False,False,0.0,-,999.0
(2016 PF8),21.43,.5628874478473274,1.129596741140006,.4937609144230499,5.673661237617367,109.5791526731863,79.21178129809499,1.765432567856962,.09887806454346919,1.20058620368876,.0247492,0,,,0,Y,5995.367712294683,5.985387736594548,1.0,2034-07-23,False,False,1.0,(2013 QN10),0.7699999999999996
(2016 PQ8),22.10,.3883510220107804,1.44870846277668,.8861010506616894,13.48883016909549,149.6127164037309,242.0495070552528,2.01131587489167,205.5388271094139,1.74373184085631,.0192898,0,,,0,N,2591.971866082357,2.344570643699523,1.0,2030-08-23,False,False,0.0,-,999.0
(2016 PQ39),21.1,.5361771345343236,1.662676963379794,.7711875934985856,7.848576563789527,18.18285722642037,53.83252262066923,2.554166333261002,246.7994634110344,2.14397650453814,.0365762,1,,,0,Y,4569.385578467308,1.874143827284051,1.0,2031-11-04,False,False,0.0,-,999.0
(2016 RT1),21.9,.1113368091232014,.9603392531792448,.8534181450545094,30.57447815228944,343.7981553074252,145.1345634136902,1.06726036130398,90.29861282736047,0.941120477807088,.0357941,3,,,0,Y,3570.6109676778015,15.983833474796464,2.0,2032-02-28,False,False,0.0,-,999.0
(2016 UW40),21.82,.3005558218936734,1.334580857651332,.9334648110963727,14.51441444398017,43.73065730667002,244.5270368169405,1.735696904206292,123.3753882957549,1.54179111731917,.0485413,0,,,0,Y,3631.5489845773304,2.845729780414429,1.0,2033-05-19,False,False,0.0,-,999.0
(2016 UP41),21.7,.1944437897433624,1.081637021561756,.8713194199625653,5.349443267142232,250.1734584537977,336.0831825024147,1.291954623160947,203.6348835604581,1.12494300006723,.0766017,0,,,0,N,2497.225292709136,9.003649659940246,1.0,2034-02-10,True,False,1.0,(2011 CG2),0.2699999999999996
(2016 VK),22.50,.7733425162196873,1.759412082000878,.3987839154390003,5.909274632195844,210.5750115571022,315.6128216573707,3.120040248562757,119.7569701524062,2.33377808435132,.04125,0,,,0,N,7627.432670272876,1.7497499109728947,2.0,2030-11-22,False,False,1.0,475534 (2006 TS7),1.25
(2016 VK6),22.45,.2485701704907033,1.340669317003539,1.007418916304315,7.744528366748669,341.0215281708066,46.83896948562041,1.673919717702764,48.88613035571748,1.55235379387425,.048629,1,,,0,N,955.8937415130376,2.8104338398509525,1.0,2030-09-13,False,False,0.0,-,999.0
(2016 WG9),21.39,.6419935794212254,2.342939816052379,.838787497176405,5.776099854500458,122.4613797341101,219.7590311189611,3.847092134928354,92.24428663446884,3.58632712972143,.0280851,0,,,0,Y,3235.9974963790046,1.3866486913075489,1.0,2034-07-23,False,False,0.0,-,999.0
(2016 XB2),21.54,.4985207669576534,1.163915090169507,.5836792467446182,11.82450420713083,253.242623422182,38.77011255531016,1.744150933594397,188.3778770348598,1.25571230653263,.120595,0,,,0,N,6375.287036074132,4.910644792812876,1.0,2031-11-02,False,False,0.0,-,999.0
(2016 XH2),21.18,.3868753417593063,1.672453790196883,1.025422658537817,.8819321088964486,220.9184806799756,305.4285791647809,2.319484921855949,180.988995296254,2.1629147029757,.0365153,0,,,0,Y,1746.2518829709252,1.8599082954589625,1.0,2030-04-03,False,False,0.0,-,999.0
(2016 XM23),21.88,.3400746361965957,1.224448118465907,.8080443700370079,26.15629722427342,64.1706967905546,247.4267098662067,1.640851866894807,3.266575673189427,1.35493600824819,.044786,7,,,0,Y,3615.6386598109957,3.817409270295132,1.0,2031-06-02,False,False,0.0,-,999.0
(2016 YM4),22.38,.7287946371272438,2.769998670610914,.7512384946200852,3.228833427711979,130.3041131893666,236.5610105787021,4.788758846601742,263.419393285682,4.61028255471357,.010663,5,,,0,N,3735.244528116163,1.2769866305046966,1.0,2030-07-08,False,False,0.0,-,999.0
(2016 YX7),21.3,.4602792336288103,1.679758644804516,.9066006230925245,11.55625289779675,270.5362244365562,292.9964987833957,2.452916666516508,168.0269997156865,2.17710076062181,.0544021,1,,,0,N,5537.1114920432965,1.849544944199802,1.0,2030-06-04,False,False,0.0,-,999.0
(2017 AZ13),22.03,.2657605942266039,.9283546418926141,.6816345606102069,18.31764502872419,121.9585790643696,200.0180744667701,1.175074723175021,26.28762728159235,0.894497378639714,.147126,0,,,0,N,6783.833332243687,8.478437474885597,1.0,2034-01-28,False,False,0.0,-,999.0
(2017 BT),22.3,.2376591420242034,1.380940631248986,1.05274746563999,9.580704578249897,105.868436472547,346.9909389266162,1.709133796857982,289.9058587796714,1.62282135585353,.0736483,4,,,0,N,692.2523298548169,2.605596838646573,1.0,2030-01-01,False,False,0.0,-,999.0
(2017 BS31),21.94,.4683659041752378,1.262923996583934,.6714134570192949,19.83396710921969,151.502005458027,81.76622749674897,1.854434536148573,100.262944987068,1.41929941962842,.0254171,1,,,0,Y,3940.7926528955436,3.3849305608059086,1.0,2031-08-27,False,False,0.0,-,999.0
(2017 CW1),21.31,.3335300977178256,1.092521954548338,.7281330002889611,10.48456342030747,244.3797425627095,11.04587074764726,1.456910908807715,169.137797571632,1.14196675732253,.175127,0,,,0,N,4527.353564864351,8.043902522392122,1.0,2034-09-20,False,False,1.0,(2020 UF2),0.4200000000000017
(2017 DW35),22.21,.5554172876658224,.8410551053110396,.3739185599416893,31.91433386579191,338.1430474014222,341.1028784921753,1.30819165068039,194.1222521522312,0.771338269813101,.165424,7,,,0,N,11890.592228815809,3.3732722532215593,1.0,2034-03-10,False,False,0.0,-,999.0
(2017 DN109),21.82,.8268516852541834,1.195860593443661,.2070612464257021,7.092118218904714,66.13126654858327,302.2877791965082,2.18465994046162,347.6233339355039,1.30776296672861,.0357056,0,,,0,Y,11609.71891288216,4.249253835279718,1.0,2034-02-11,False,False,0.0,-,999.0
(2017 FH128),21.68,.3837954082292984,.87424297961639,.5387125383629194,10.8751434745377,100.2332938976754,257.2374064731213,1.209773420869861,293.2280402728582,0.817441029924177,.0742682,0,,,0,N,7366.973088644074,4.477682085874311,1.0,2030-01-22,False,False,2.0,(2018 YJ2),0.03999999999999915
(2017 FL128),22.21,.3173895529036154,.9109991277603887,.6218575219049354,17.90020087279996,8.948896060952872,28.45921382348733,1.200140733615842,24.76375435563597,0.869531148514479,.108453,3,,,0,N,6094.913654085035,6.664664696699478,1.0,2030-03-15,False,False,0.0,-,999.0
(2017 FD157),22.38,.3968092875157851,1.130477772603355,.6818936931041862,8.296043025389478,172.8208492322367,263.9025599742553,1.579061852102525,161.4112225180471,1.2019910773096,.000708547,0,,,0,N,1444.4970181268893,5.950713731118226,1.0,2033-09-24,False,False,1.0,(2015 GZ12),0.11999999999999744
(2017 GT5),21.3,.2289104565983016,.9619130794721842,.741721117242328,21.69744354168732,205.293901992995,206.8532192015414,1.18210504170204,123.4995216141204,0.943434920576398,.134585,1,,,0,N,6227.49941610054,16.67875180570766,2.0,2033-04-01,False,False,0.0,-,999.0
(2017 HG2),21.9,.3410400041891368,1.66589706406328,1.097759522356468,8.347590117604142,162.1151310133039,354.8239904299709,2.234034605770092,205.4334820468414,2.15020786691286,.109161,2,,,0,N,906.3142058595515,1.8694080685467616,1.0,2032-03-04,False,False,0.0,-,999.0
(2017 HP3),21.51,.415992594794504,1.454933134648096,.8496917247133328,23.74891642340194,54.50582955754723,236.1608726826567,2.060174544582858,62.04066763102917,1.75498235442927,.0260702,0,,,0,Y,3013.2786066065964,2.3245342677657037,1.0,2031-05-27,False,False,0.0,-,999.0
(2017 HY48),21.0,.6703591407506199,2.800134357291885,.9230386955514078,14.41324497552239,192.959451606729,288.4632845633088,4.677230019032363,237.1090673216105,4.68572188240223,.125259,5,,,0,N,7203.094400036935,1.2713172702407576,1.0,2031-03-05,False,False,0.0,-,999.0
(2017 JL2),21.63,.3953657113846697,1.132308288192799,.6846324163246957,21.86862461179096,214.1969225604515,249.515963725111,1.579984160060903,149.8387193686966,1.20491172808333,.0681159,0,,,0,N,5027.468657206782,5.880150147351923,1.0,2033-10-19,False,False,0.0,-,999.0
(2017 JE3),21.99,.4631023913905598,1.075316867358507,.5773350545821772,6.982038305734551,36.51519931198784,61.96303985133837,1.573298680134838,310.5259436792437,1.11509762165355,.0168721,7,,,0,Y,3911.631408051934,9.688276835207365,1.0,2033-09-13,False,False,1.0,(2013 JL22),0.8299999999999983
(2017 JF3),21.74,.3492059892311689,.9064340548283107,.5899018540391709,5.822087760150123,243.1977577482331,130.3681261934364,1.222966255617451,101.5220924274247,0.863003431842043,.00463778,0,,,0,Y,1785.6849065351792,6.299452923864486,1.0,2030-05-23,True,False,0.0,-,999.0
(2017 MC4),22.01,.6557318540331372,1.138563049901642,.3919709902560151,7.073966317424401,111.1751951471365,300.2876593139895,1.885155109547269,310.2368559075927,1.2149092268546,.00663187,1,,,0,N,4449.768424667601,5.653127344209213,1.0,2034-07-08,False,False,2.0,(2011 GG60),0.14999999999999858
(2017 MU8),21.47,.254551845081224,.9561672874783966,.7127731402444616,18.60757228127903,276.1605832242367,228.2115293777596,1.199561434712332,51.1734627506024,0.934994431717722,.0492837,2,,,0,Y,3528.7524021110685,14.38329756087408,1.0,2031-06-24,False,False,1.0,(2020 KR5),0.8300000000000018
(2017 MY8),21.5,.4892843392980799,2.264335645947179,1.156431675470823,5.338130227052738,107.1818062812607,182.3344980574034,3.372239616423536,50.86361942038842,3.40737087904293,.14086,5,,,0,N,1109.5583963189229,1.4153909182442044,1.0,2034-07-19,False,False,0.0,-,999.0
(2017 NR6),22.18,.4920967527847118,1.320482334123679,.6706772653918396,4.924088985220396,130.2778954193366,267.5965277144928,1.970287402855518,224.7937402551268,1.51742451262748,.0058964,2,,,0,N,2321.6086474214967,2.932649063961047,2.0,2030-01-23,False,False,1.0,265482 (2005 EE),0.9699999999999989
(2017 OR68),21.83,.164776283710342,1.266736975506889,1.058008764244385,24.52791667126815,130.2545597267111,339.4139467442607,1.475465186769392,229.9832789781451,1.42573192247736,.0832867,0,,,0,N,1885.5512108365426,3.3488959770292515,1.0,2031-01-28,False,False,0.0,-,999.0
(2017 QW17),21.62,.6451473235029885,.8879614703347092,.3150955043744932,12.33507803539748,337.0521913126227,208.7263970135776,1.460827436294925,287.6223334852687,0.836757058862791,.0444769,0,,,0,Y,7720.981622381644,5.125839151350986,1.0,2032-08-21,False,False,0.0,-,999.0
(2017 QL33),21.34,.4802464207396456,1.837840599900474,.9552242299082683,1.713317314680066,357.1921935943783,71.83426358343887,2.72045696989268,270.9398576074852,2.491552049971,.0205583,0,,31.73,0,Y,1266.1421243254986,1.6704425769247828,1.0,2032-10-13,False,False,0.0,-,999.0
(2017 RO2),22.25,.1560737592341045,1.11683673585856,.9425278280423681,18.77338268872813,355.0207313955588,229.0013002186538,1.291145643674752,112.5800311250012,1.18030089994502,.0041306,1,,,0,N,1354.9467883408684,6.546284019130991,1.0,2030-03-16,False,False,0.0,-,999.0
(2017 SB14),21.05,.2971681769253496,1.28400097781646,.9024367480683764,25.63488391369257,173.1737762688651,328.0047964414152,1.665565207564544,215.9881944365614,1.4549773545548,.0555555,2,,,0,N,5128.388350347459,3.19791158832182,1.0,2034-03-03,False,False,0.0,-,999.0
(2017 UQ),22.15,.2893882437425833,1.403944755827299,.9976596486268269,23.81508910714809,14.15125088369292,64.55587835581927,1.810229863027771,40.83371686899448,1.66353993384166,.126812,0,,,0,N,8643.413764651112,2.5070682998841622,1.0,2032-10-13,True,False,2.0,(2010 FB6),0.14999999999999858
(2017 UR51),22.5,.4941450308044069,1.800302760927633,.9106920976717888,7.835957461511859,161.0668183088409,319.0028955876473,2.689913424183476,289.7680016827707,2.41560835767817,.000878876,5,,,0,N,1396.7197708976105,1.7064100706781387,1.0,2030-03-13,False,False,0.0,-,999.0
(2017 VL15),21.21,.5226024940930798,1.889483530431955,.9020347248804176,8.292467252301945,166.7689887447997,352.1217885247113,2.876932335983492,193.6167778945702,2.59730450270293,.0732822,4,,,0,N,2677.2498192139365,1.626054705479023,1.0,2031-04-08,False,False,0.0,-,999.0
(2017 WW),21.1,.602513385387607,1.880480323246201,.747465757532351,26.67421598967709,229.8595354395877,91.01006900467199,3.013494888960051,275.3754007776151,2.57876277504552,.113898,7,,,0,N,8676.548437935817,1.6334073844445487,1.0,2030-05-27,False,False,0.0,-,999.0
